image,MEL,NV,BCC,AKIEC,BKL,DF,VASC,contrast,correlation,energy,dissimilarity,ASM,homogeneity,class_name,class
ISIC_0025261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.29474309033574,0.9445585424897424,0.905758678131887,0.9612391022073826,0.8203987830112233,0.9218999624019281,NV,1
ISIC_0025262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.75481357818586,0.9800981621576113,0.9565519609227261,0.29517343721016503,0.9149916539451126,0.9668511506768594,NV,1
ISIC_0025263,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.91263958449268,0.9904136752047166,0.8722416844214861,0.5069634576145429,0.7608055560424313,0.9145748693476785,NV,1
ISIC_0025264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.98369133741421,0.9889857966827902,0.5676568198751732,1.5001669449081805,0.3222342651507949,0.727765915916273,AKIEC,3
ISIC_0025265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.56267111853088,0.9625244630243213,0.9644602698791012,0.3060805045446114,0.9301836121752687,0.9717309844221161,MEL,0
ISIC_0025266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.26231125950658,0.9770664156688273,0.941237947804867,0.3742162864032647,0.8859288743879177,0.9573720775133552,BCC,2
ISIC_0025267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.82759413837877,0.9812532884910711,0.678308372105002,2.3316267853830457,0.46010224766773794,0.7344622854433371,NV,1
ISIC_0025268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25796327212021,0.98814557916382,0.40638513612125277,2.6957002411426454,0.16514887886028914,0.5548328468633067,MEL,0
ISIC_0025269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.5710183639399,0.9842786654919295,0.36993279508911364,2.251619365609349,0.13685027288244414,0.5687996738656481,NV,1
ISIC_0025270,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.40579484325728,0.9792149755916623,0.9037405951075682,0.4682099795956223,0.8167470632453816,0.9326625387031645,NV,1
ISIC_0025271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.06386199220924,0.9739594227810192,0.9584802104025851,0.32759784826562793,0.9186843137333839,0.9673323996842456,NV,1
ISIC_0025272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.417503246150986,0.9874451998177862,0.7409988604587163,1.016998701539603,0.5490793112011161,0.8228421145210885,NV,1
ISIC_0025273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.50329066963459,0.9827358770104427,0.8083725197737153,0.9442404006677798,0.6534661307253057,0.8661784877671408,NV,1
ISIC_0025274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.03213503988128,0.9904282021728397,0.7896582814403567,1.0613689482470785,0.6235602014473375,0.8492240064615356,NV,1
ISIC_0025275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.89359302541271,0.983728995810755,0.8561009884415529,0.9404859951771468,0.7329089024106039,0.88949310977594,BKL,4
ISIC_0025276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.72092005193842,0.9853285414225009,0.8381765936866684,1.0293526247449456,0.7025400022041864,0.8860231404310129,BKL,4
ISIC_0025277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.208347245409,0.9889101762945182,0.7962832196873461,1.4794286774253385,0.6340669659556463,0.839631956883823,MEL,0
ISIC_0025278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.271786310517527,0.9714227179870917,0.9784315691001378,0.1920608421443146,0.9573283354117578,0.9836602593201487,NV,1
ISIC_0025279,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.400719718048595,0.9770113173275429,0.9556403380196723,0.28736783528102394,0.9132484556503535,0.9680641629831098,NV,1
ISIC_0025280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.6014394360972,0.9865546593334287,0.8783201829013177,0.5664626228900019,0.7714463436918042,0.9156938739215064,NV,1
ISIC_0025281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.856063810053797,0.9838903811667682,0.7882672834142143,0.6621035058430719,0.6213653101012252,0.8725174254763379,NV,1
ISIC_0025282,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.313307364125386,0.9867724370949817,0.8832032514728662,0.4975551845668707,0.7800479834122429,0.9245135702247,NV,1
ISIC_0025283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.87118530884808,0.9889449297191245,0.7793941133359895,0.8247968836950473,0.6074551839027933,0.8679247637370373,NV,1
ISIC_0025284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.494186607308464,0.9852639639533597,0.7578911733804372,1.16651456130588,0.5743990306879759,0.824442388058971,NV,1
ISIC_0025285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,83.03788536449639,0.9929822224319429,0.5622936110652965,1.1280430346874422,0.31617410504485094,0.7768400006730259,BCC,2
ISIC_0025286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.96025969207938,0.9853525871163995,0.8133772947164633,0.9243925060285659,0.6615826235602723,0.866761132801715,BKL,4
ISIC_0025287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.31359673529957,0.9827601700023788,0.8878341267720838,0.5689630866258579,0.7882494366611487,0.9183278618466014,NV,1
ISIC_0025288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.18818772027456,0.9863385671373012,0.548510009897476,1.664774624373957,0.3008632309577292,0.6927597932307951,NV,1
ISIC_0025289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.528480801335554,0.9816448593946958,0.8166813514202044,0.7151771470970136,0.6669684297575313,0.8833972763658535,NV,1
ISIC_0025290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.305472083101467,0.9808730912575301,0.9132985693732838,0.42209608606937493,0.834114276819287,0.9403690450469944,NV,1
ISIC_0025291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.099825635318126,0.9876916387261845,0.9102364446868013,0.3714264514932295,0.8285303852360683,0.9399485640732993,NV,1
ISIC_0025292,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0189130031534,0.989298926953243,0.8099954323921492,1.2202930810610275,0.6560926004961448,0.8556891346206886,BKL,4
ISIC_0025293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.705130773511414,0.9852285103321138,0.8859466180935547,0.5558078278612505,0.7849014101114068,0.921741539007418,NV,1
ISIC_0025294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0306510851419,0.9821165779040153,0.7850063362896895,1.0580894082730476,0.616234948014961,0.8415678332348667,NV,1
ISIC_0025295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.59598590242997,0.9893885422627595,0.7914121980494816,1.1102207382674827,0.6263332672215118,0.8472732015998842,NV,1
ISIC_0025296,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.5240957150807,0.9780986805516829,0.7172417654770673,1.0842737896494157,0.5144357501446604,0.81177690204345,NV,1
ISIC_0025297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.15259135596364,0.9895483068737979,0.3015188216650329,2.0649564088295307,0.09091359981826992,0.5597292265260494,BKL,4
ISIC_0025298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.95028009645704,0.9723234077973042,0.8372345711521246,1.2706733444629936,0.7009617271322821,0.8666969398436214,NV,1
ISIC_0025299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.58211834539047,0.9925439373047192,0.6662427709996089,1.0096011871637915,0.44387942990923734,0.8132773880017012,BCC,2
ISIC_0025300,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.45001669449081,0.9816545116543635,0.8980550990414239,0.53805972917826,0.8065029609143016,0.9264677370694779,NV,1
ISIC_0025301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.348966796512705,0.9911695715095432,0.6679247123209943,1.0203079206084216,0.446123421329083,0.8063043210715557,BCC,2
ISIC_0025302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.1411315154888,0.991342092472143,0.756453974330425,0.898386199220924,0.5722226152802954,0.8442369352555582,DF,5
ISIC_0025303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.90366907809312,0.966034420595631,0.9433667430959057,0.6239287701725098,0.8899408119793766,0.9519047375155225,MEL,0
ISIC_0025304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.230139120756814,0.9819763502318832,0.9193083627767379,0.39241699128176577,0.8451278658712462,0.9429567299567071,NV,1
ISIC_0025305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.97498052309406,0.9876606137364992,0.5220663111185453,2.0574958263772958,0.2725532332049257,0.6564504720671808,NV,1
ISIC_0025306,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.28031163049527,0.9893055417861463,0.7156018802289218,0.9573288814691151,0.5120860509871681,0.8195714530169249,NV,1
ISIC_0025307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,82.43560749397145,0.9845678240714714,0.5478784156570858,1.5082544982378037,0.30017075834291856,0.7191970619793462,NV,1
ISIC_0025308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.96534965683547,0.9860210082487114,0.876567284813453,0.48785754034501955,0.7683702048052292,0.9213532033187491,NV,1
ISIC_0025309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.30950102021888,0.9732688780350509,0.9106702574949382,0.5217213874976814,0.8293203178858972,0.9362973773926017,NV,1
ISIC_0025310,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.60163235021331,0.9807748108810335,0.8122967873883572,0.938749768132072,0.6598260708014461,0.8637134219980275,NV,1
ISIC_0025311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.51096271563716,0.966683755292222,0.7649618824781627,1.248013355592654,0.5851666816445343,0.8268711069896302,NV,1
ISIC_0025312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.947082173993685,0.9937277264529771,0.8464717487406775,0.8117677610832867,0.7165144214161008,0.8868048621403034,BKL,4
ISIC_0025313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.743721016509,0.9782020556091461,0.7367018548578574,1.040370988684845,0.5427296229510076,0.8174460972778583,MEL,0
ISIC_0025314,0.0,0.0,0.0,0.0,0.0,1.0,0.0,95.83008347245409,0.9904553642536214,0.4420055650753304,2.4164978668150625,0.19536891955756214,0.5849152179485021,DF,5
ISIC_0025315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.16626228900019,0.990195650234308,0.3816466650648659,1.9063105175292154,0.1456541769551339,0.6062119379297908,NV,1
ISIC_0025316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.47363383416806,0.9734644495009181,0.892878907927081,0.5964459283991839,0.7972327442210568,0.9209303915508726,MEL,0
ISIC_0025317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.4661250231868,0.9891099603374368,0.3615460363092739,3.0244555741049903,0.1307155363709468,0.5367097147009886,MEL,0
ISIC_0025318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.91280281951401,0.9778126938322983,0.9153503772000836,0.40629938786867015,0.8378663130403353,0.9389004019030087,NV,1
ISIC_0025319,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.10419588202562,0.9913044555725171,0.37118161901201796,1.831534038211835,0.13777579429238285,0.6404163031910073,AKIEC,3
ISIC_0025320,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.47062882582081,0.986191575916931,0.8281039961095112,0.674687442033018,0.6857562283725415,0.8869164050274572,NV,1
ISIC_0025321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.683554071600813,0.962430540247081,0.9742652175400798,0.3109107772212948,0.9491927141084189,0.9786452382079299,VASC,6
ISIC_0025322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84.48508996475606,0.9923977745725054,0.8172108988642242,0.7058653311074012,0.6678336532224731,0.9021138717819884,BCC,2
ISIC_0025323,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.968874049341494,0.9663705858798995,0.948126715829222,0.3518456687071044,0.8989442692691064,0.9609062773248662,NV,1
ISIC_0025324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.81825264329439,0.9760321053614376,0.7116754720539065,2.2336560934891487,0.5064819775231506,0.7680324618207747,MEL,0
ISIC_0025325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.81518827675755,0.9794812913256964,0.46037888390946674,2.3778593952884437,0.21194871674972623,0.5953100740306388,NV,1
ISIC_0025326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.20740493414951,0.990786934119461,0.782974753673192,0.8604711556297533,0.6130494648895957,0.8551887091332363,BKL,4
ISIC_0025327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63.355674271934724,0.9846210914250904,0.6467321833082531,1.449883138564274,0.4182625169266599,0.7604146336958313,NV,1
ISIC_0025328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.41759970320904,0.9744160979361011,0.6548019189894244,1.7088925987757366,0.42876555311223274,0.7413041636706061,NV,1
ISIC_0025329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.73413466889261,0.9892995175357442,0.9027160298391497,0.42145798553144137,0.8148962305285566,0.9399097601970677,NV,1
ISIC_0025330,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.48802077536635,0.9901152412349781,0.831924791893084,0.8410907067334447,0.6920988593663512,0.8788308608567004,BKL,4
ISIC_0025331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.894142088666314,0.9906775474267695,0.8202976521948261,0.7537748098682995,0.6728882381963439,0.8829947162537072,AKIEC,3
ISIC_0025332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.690899647560755,0.9814061185797042,0.9298402660295411,0.31622333518827683,0.8646029203298877,0.955040821339124,NV,1
ISIC_0025333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.735054720831016,0.9920318640689342,0.7444239770326527,0.8573251715822667,0.5541670575811115,0.8324809867866753,NV,1
ISIC_0025334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.12400667779631,0.9811469695313135,0.7813495856953959,0.8428343535522163,0.6105071750663669,0.8556806135775291,NV,1
ISIC_0025335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.922181413466888,0.9832584898519746,0.9320196139027342,0.4772101650899648,0.8686605606994019,0.9481474734163967,NV,1
ISIC_0025336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.94334260805045,0.98142140403081,0.9022774063752115,0.7179669820070488,0.8141045180551785,0.9213913624324305,NV,1
ISIC_0025337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.10631793730292,0.9909941132382791,0.5156413817714061,1.9128399183824891,0.26588603459512494,0.6534828712238926,BKL,4
ISIC_0025338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.610810610276395,0.9735672266955104,0.8819590877391394,0.5366425524021519,0.777851832445655,0.917196352202308,NV,1
ISIC_0025339,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.581428306436656,0.9881000288255902,0.8552586546234113,1.282915971062883,0.7314673663082475,0.879768439066805,BKL,4
ISIC_0025340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.846833611574866,0.9621547207495593,0.8780744912903736,0.6972583936189947,0.7710148122548484,0.9134007183390886,NV,1
ISIC_0025341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.274568725653868,0.9532680469796854,0.9804382417457612,0.21376368020775363,0.9612591458775198,0.983491851652238,NV,1
ISIC_0025342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0678018920423,0.9898752748795642,0.9210737386861445,0.3538786867000557,0.8483768320972721,0.9508343830665991,NV,1
ISIC_0025343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.052569096642554,0.9704571947724262,0.8513429684884585,0.7148877759228343,0.7247848499947405,0.8944108136019494,NV,1
ISIC_0025344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.17570024114264,0.9816280038051503,0.6771986095693786,1.4899053978853645,0.45859795680269966,0.7684102477564277,NV,1
ISIC_0025345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.40011871637915,0.9919938287137473,0.7598642418513497,1.1683695047301057,0.5773936660443265,0.8247098377395556,BKL,4
ISIC_0025346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.292331663884255,0.9904705426794774,0.734050392128633,0.8950547208310148,0.5388299781841999,0.8433305647114534,NV,1
ISIC_0025347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.85647931738082,0.9859383354754834,0.45581889917832125,1.736560934891486,0.2077708688481366,0.6541039866545049,NV,1
ISIC_0025348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.48155815247635,0.9881348977623328,0.7695374249845008,0.919413837877945,0.5921878484517763,0.8489703939434727,NV,1
ISIC_0025349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.85518827675756,0.989120777972941,0.9368466966766134,0.24264885920979415,0.8776817330738823,0.9608916829259008,NV,1
ISIC_0025350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.11981450565757,0.993136734879589,0.5390478208676708,1.4914190317195326,0.2905725531821845,0.7212201005421875,AKIEC,3
ISIC_0025351,0.0,0.0,0.0,0.0,1.0,0.0,0.0,143.12238174735666,0.9856353318211049,0.49051491658317986,3.236097199035429,0.2406048833906039,0.5916612643999436,BKL,4
ISIC_0025352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.61158226674087,0.9792175901008326,0.9391560787043416,0.5865331107401224,0.8820141401673155,0.950843228169455,NV,1
ISIC_0025353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.96291597106289,0.9863729680103309,0.7705025484722194,1.0383305509181973,0.5936741772021848,0.8311074287861987,NV,1
ISIC_0025354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.069552958634763,0.9786412120524611,0.874948732743384,0.46576887404934153,0.7655352849292537,0.9212938175392872,NV,1
ISIC_0025355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.513055091819695,0.9751465012606585,0.6156695295183768,1.7135151177889072,0.37904896957737944,0.7350590100036519,NV,1
ISIC_0025356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.47893155258765,0.9786171283843742,0.7565790305813772,1.045542570951586,0.5724118295154564,0.8331980863793021,NV,1
ISIC_0025357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.191541457985533,0.969639258979439,0.8761751914646679,0.5773103320348729,0.7676829661381475,0.9144348838585926,NV,1
ISIC_0025358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.84439992580226,0.9908178326836482,0.7750532734320018,0.9822519013170095,0.6007075766576614,0.8478433936596937,AKIEC,3
ISIC_0025359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.77752550547208,0.9781816259364567,0.6573525544176518,1.8667853830458172,0.43211238079941194,0.7342835728542269,NV,1
ISIC_0025360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.53550732702653,0.9837734567447681,0.8214146812156324,0.653207197180486,0.6747220785165791,0.8836525951104145,NV,1
ISIC_0025361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.68681877202746,0.9805474619167085,0.7564675650541204,0.8300129846039697,0.5722431769789098,0.84584447817045,NV,1
ISIC_0025362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.92782786125024,0.9941839022067553,0.5603162093001068,1.1754034501947694,0.3139542544044412,0.7562854714898747,BCC,2
ISIC_0025363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.261539603042113,0.9887498816783945,0.8838679857906713,0.7384381376368022,0.7812226163056584,0.9078854421218405,MEL,0
ISIC_0025364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.73854943424226,0.9816307658764956,0.8999290758125982,0.5363606010016695,0.809872341492917,0.9258123446633109,NV,1
ISIC_0025365,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.079102207382675,0.984455627439248,0.5779195072231865,1.7112669263587459,0.33399095682909075,0.6923623072536149,NV,1
ISIC_0025366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.8603821183454,0.9851309964886998,0.7876575042413949,1.0419143016138008,0.620404343987783,0.8620879602438576,BKL,4
ISIC_0025367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.732828788721946,0.9699671348950958,0.9809910536147315,0.1365015767019106,0.9623434472721409,0.9859484794450087,NV,1
ISIC_0025368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.53861621220551,0.9902831689601208,0.8141072047261715,0.7533444629938785,0.6627705407870605,0.8805645567870534,AKIEC,3
ISIC_0025369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.78631793730291,0.9893907160110033,0.6785803269223315,1.1012650714153218,0.46047126008601835,0.8027620884195767,NV,1
ISIC_0025370,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.015099239473198,0.9757136372995941,0.914575449879949,0.5656983861992209,0.8364482535231111,0.933352177720906,NV,1
ISIC_0025371,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.82509367464291,0.9836014025787445,0.6575537732326711,1.2919532554257092,0.432376964692523,0.7626667940689784,NV,1
ISIC_0025372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.9065924689297,0.9909753590895148,0.8071618515574502,0.6934743090335745,0.6515102546096513,0.8823071973656109,NV,1
ISIC_0025373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.1947468002226,0.9895245053197167,0.7246738844870367,1.2652346503431648,0.525152238857531,0.8022278455902287,DF,5
ISIC_0025374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.58967167501392,0.9876908615739306,0.5963252575753213,2.151734372101651,0.3556038128222733,0.6938064753113564,BKL,4
ISIC_0025375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.65824522352068,0.9815603800844597,0.8786588765132207,0.6713114450009275,0.7720414212754753,0.9086035899827297,NV,1
ISIC_0025376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5772361342979,0.965746327263433,0.9653844558443819,0.2205156742719347,0.9319671475859533,0.9753956928198537,BKL,4
ISIC_0025377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.90830643665369,0.9863068813347213,0.5707923276536373,1.4008458542014468,0.3258038813082572,0.7200361241686756,NV,1
ISIC_0025378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.808577258393623,0.9801124814834261,0.9672986586712268,0.2680244852531998,0.9356666950671545,0.9742512267495846,BKL,4
ISIC_0025379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,65.4776034130959,0.9839827081790576,0.4840953001106991,1.7723316638842515,0.23434825958926783,0.662955425555708,NV,1
ISIC_0025380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.11379706918939,0.9851814310217536,0.7549225161225592,0.8128955666852161,0.5699080053488157,0.8476310009564133,NV,1
ISIC_0025381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.83703951029491,0.9923324449307626,0.7730395630543104,0.9367835281023926,0.5975901660471992,0.8506891551801181,NV,1
ISIC_0025382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.41189389723614,0.9885772873692755,0.7682328271941432,1.008963086625858,0.5901816767787064,0.8444145618863199,NV,1
ISIC_0025383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.08101650899647,0.990906656057239,0.6282564792920435,1.700285661287331,0.394706203772434,0.7430204073478753,BCC,2
ISIC_0025384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.3368836950473,0.9858195224537212,0.32944875251972905,2.5772917826006307,0.10853648053680566,0.5069336115036274,NV,1
ISIC_0025385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.33966240029678,0.9735530064694634,0.8595623129192205,0.6934891485809682,0.7388473697910399,0.9091644032682434,NV,1
ISIC_0025386,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.22648117232427,0.979418930483664,0.7149524516327315,1.742763865702096,0.5111570080956532,0.7747827893249851,NV,1
ISIC_0025387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144.64234464848823,0.9810974483432814,0.686193957132428,2.5986273418660737,0.47086214680506044,0.7443322091483126,BKL,4
ISIC_0025388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.374750510109443,0.9856959677602256,0.8627084063532187,0.9118159896123168,0.7442657943925103,0.8934233512648713,BKL,4
ISIC_0025389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.557291782600615,0.9901616448624665,0.6961042708100466,1.4021294750510103,0.4845611558399866,0.7877125582999865,BKL,4
ISIC_0025390,0.0,1.0,0.0,0.0,0.0,0.0,0.0,44.37826006306807,0.9871519896922735,0.631335674607724,1.239844184752365,0.39858473403239,0.7550371807505772,NV,1
ISIC_0025391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,113.43152661843814,0.9880480742718379,0.49553513731492205,2.805928399183825,0.24555507231371868,0.6055927336984318,MEL,0
ISIC_0025392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.84606195511037,0.9882188180105757,0.7881390777986623,0.9635911704693009,0.6211632059533259,0.8422439876125619,BKL,4
ISIC_0025393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.93994435169727,0.9771294263443704,0.8894575246526185,0.6447634947134112,0.7911346881611634,0.9173680799532906,NV,1
ISIC_0025394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71682433685773,0.9766714433953817,0.6510428148193456,2.2186384715266185,0.4238567467278967,0.7233197462092351,MEL,0
ISIC_0025395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.402196253014278,0.9705343088154472,0.9372594994528227,0.27542199962901126,0.8784553693145558,0.9600658074974546,NV,1
ISIC_0025396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.85912817659062,0.9871298187525581,0.721472995814533,1.4662734186607307,0.5205232836895971,0.7990685513345879,NV,1
ISIC_0025397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.863416805787416,0.985802298867306,0.7693776344998705,1.0426933778519756,0.5919419444686164,0.8359864849431193,NV,1
ISIC_0025398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.212457800037102,0.96603871599055,0.9560591911970168,0.28908180300500835,0.9140491770722939,0.966463373909198,NV,1
ISIC_0025399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.73644963828604,0.9816115822329756,0.9410917621093823,0.33220552773140427,0.8856537047101423,0.9612054543236017,NV,1
ISIC_0025400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.56428120942311,0.975086827622427,0.9199446736311232,0.6211908736783528,0.8462982025422738,0.9389173186625577,NV,1
ISIC_0025401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,88.55462066406977,0.9869393741124262,0.6866415202233195,1.4892376182526437,0.4714765772945912,0.7752685317298165,NV,1
ISIC_0025402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.69535151177889,0.9757862590175788,0.8600883744916998,1.263965869040994,0.7397520119357746,0.8845246443465165,NV,1
ISIC_0025403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.03632721202003,0.9925876967678058,0.6794792315444484,0.9893823038397328,0.4616920261002342,0.8075540245388467,NV,1
ISIC_0025404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.461969949916526,0.9788189397668113,0.8581086016760282,0.5590205898720089,0.7363503722703885,0.9079977084023011,NV,1
ISIC_0025405,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.11453904655908,0.9696576053123317,0.8941118529143643,0.5865108514190317,0.7994360055219579,0.9232664145730172,NV,1
ISIC_0025406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.71248376924504,0.9889653846364331,0.8142632568387743,1.0199295121498795,0.6630246514376877,0.857010907638482,NV,1
ISIC_0025407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.02145798553144,0.9713106865709239,0.8871972462929544,0.5126766833611575,0.7871189538298011,0.9171525710347161,NV,1
